# {'N': 2, 'y': [8, 9], 'f': [0, 1], 'M': 2, 'mu_': [7, 7], 'f_': [2, 3], 'n': 302, 'mu': [6, 6], 'y_': [10, 11], 'x': [4, 5]}
97,0.296,0.976,0.327,0.972,0.296,0.976,0.000,0.000,14.998,18.856,0.739,0.808
98,0.341,0.950,0.376,0.942,0.341,0.950,0.000,0.000,23.110,6.994,0.860,0.603
102,0.262,0.995,0.289,0.994,0.262,0.995,0.000,0.000,8.771,27.388,0.646,0.956
104,0.285,0.982,0.314,0.980,0.285,0.982,0.000,0.000,13.062,21.753,0.710,0.858
105,0.788,0.765,0.870,0.727,0.788,0.765,0.000,0.000,-31.119,0.328,0.050,0.488
111,0.366,0.938,0.404,0.928,0.366,0.938,0.000,0.000,27.199,0.162,0.921,0.485
113,0.304,0.971,0.335,0.967,0.304,0.971,0.000,0.000,16.617,16.865,0.763,0.774
114,0.390,0.931,0.430,0.920,0.390,0.931,0.000,0.000,30.947,-6.252,0.977,0.375
125,0.393,0.931,0.433,0.919,0.393,0.931,0.000,0.000,31.321,-6.911,0.983,0.363
128,0.347,0.947,0.383,0.938,0.347,0.947,0.000,0.000,24.060,5.353,0.874,0.575
130,0.287,0.981,0.317,0.978,0.287,0.981,0.000,0.000,13.573,21.295,0.718,0.850
134,0.872,0.218,0.963,0.089,0.872,0.218,0.000,0.000,-15.047,-21.301,0.290,0.115
139,0.346,0.947,0.382,0.939,0.346,0.947,0.000,0.000,23.898,5.595,0.872,0.579
141,0.815,0.573,0.900,0.502,0.815,0.573,0.000,0.000,-25.989,-6.559,0.127,0.369
146,0.373,0.935,0.412,0.925,0.373,0.935,0.000,0.000,28.173,-1.809,0.936,0.451
147,0.797,0.701,0.880,0.652,0.797,0.701,0.000,0.000,-29.278,-1.917,0.078,0.450
149,0.394,0.930,0.435,0.919,0.394,0.930,0.000,0.000,31.083,-7.377,0.979,0.355
153,0.844,0.371,0.932,0.267,0.844,0.371,0.000,0.000,-20.637,-14.219,0.207,0.237
157,0.373,0.936,0.411,0.925,0.373,0.936,0.000,0.000,28.171,-1.698,0.936,0.453
161,0.326,0.959,0.359,0.952,0.326,0.959,0.000,0.000,20.489,11.134,0.821,0.675
165,0.366,0.938,0.404,0.928,0.366,0.938,0.000,0.000,26.980,0.033,0.918,0.483
170,0.399,0.930,0.440,0.918,0.399,0.930,0.000,0.000,31.517,-8.279,0.986,0.340
