# {'N': 4, 'y': [14, 15], 'f': [0, 3], 'M': 4, 'mu_': [13, 13], 'f_': [4, 7], 'n': 1132, 'mu': [12, 12], 'y_': [16, 17], 'x': [8, 11]}
13,0.111,0.937,0.825,0.565,0.114,0.944,0.846,0.327,0.111,0.937,0.825,0.565,0.069,0.083,-50.345,27.013,0.120,0.625
208,0.312,0.001,0.326,1.004,0.319,0.001,0.334,0.841,0.312,0.001,0.326,1.004,0.069,0.082,-13.987,-53.894,0.395,0.099
706,0.445,0.924,0.673,0.619,0.454,0.931,0.690,0.390,0.445,0.924,0.673,0.619,0.069,0.127,-62.761,21.330,0.027,0.588
807,0.773,0.300,0.811,0.767,0.790,0.302,0.832,0.563,0.773,0.300,0.811,0.767,0.069,0.131,27.542,36.198,0.708,0.684
868,0.262,0.771,0.006,0.958,0.268,0.776,0.006,0.787,0.262,0.771,0.006,0.958,0.069,0.089,-42.609,-15.403,0.179,0.349
1029,0.019,0.840,0.324,0.815,0.020,0.846,0.332,0.619,0.019,0.840,0.324,0.815,0.069,0.084,-39.171,0.108,0.205,0.450
1078,0.373,0.047,0.880,0.795,0.381,0.047,0.902,0.596,0.373,0.047,0.880,0.795,0.069,0.081,34.608,-37.866,0.762,0.203
346,0.404,0.369,0.863,0.766,0.412,0.372,0.885,0.562,0.404,0.369,0.863,0.766,0.068,0.133,28.378,-18.862,0.715,0.327
518,0.804,0.316,0.599,0.833,0.821,0.318,0.614,0.641,0.804,0.316,0.599,0.833,0.068,0.136,33.377,36.203,0.753,0.684
565,0.096,0.352,0.645,0.920,0.098,0.355,0.662,0.742,0.096,0.352,0.645,0.920,0.068,0.105,20.665,-62.885,0.657,0.041
698,0.467,0.853,0.680,0.667,0.477,0.860,0.698,0.446,0.467,0.853,0.680,0.667,0.068,0.165,-63.038,19.497,0.025,0.576
888,0.056,0.950,0.876,0.591,0.057,0.958,0.899,0.357,0.056,0.950,0.876,0.591,0.068,0.076,-48.969,27.740,0.131,0.629
998,0.047,0.242,0.800,0.830,0.048,0.244,0.821,0.637,0.047,0.242,0.800,0.830,0.068,0.088,33.299,-55.714,0.752,0.087
1016,0.233,0.819,0.094,0.852,0.238,0.826,0.096,0.663,0.233,0.819,0.094,0.852,0.068,0.093,-42.523,-12.868,0.180,0.366
61,0.367,0.874,0.090,0.718,0.375,0.881,0.092,0.506,0.367,0.874,0.090,0.718,0.067,0.085,-50.020,-12.998,0.123,0.365
69,0.830,0.179,0.735,0.697,0.848,0.180,0.754,0.481,0.830,0.179,0.735,0.697,0.067,0.100,27.912,30.889,0.711,0.650
437,0.204,0.833,0.843,0.631,0.208,0.839,0.865,0.404,0.204,0.833,0.843,0.631,0.067,0.102,-55.177,28.323,0.084,0.633
696,0.921,0.773,0.597,0.638,0.941,0.779,0.613,0.412,0.921,0.773,0.597,0.638,0.067,0.128,-6.359,73.712,0.453,0.928
1040,0.778,0.187,0.030,0.951,0.795,0.189,0.030,0.778,0.778,0.187,0.030,0.951,0.067,0.087,56.536,24.674,0.927,0.609
35,0.062,0.808,0.299,0.892,0.063,0.814,0.307,0.709,0.062,0.808,0.299,0.892,0.066,0.088,-37.222,-0.697,0.220,0.445
360,0.129,0.785,0.631,0.876,0.131,0.791,0.648,0.691,0.129,0.785,0.631,0.876,0.066,0.100,-45.550,10.646,0.157,0.518
403,0.450,0.789,0.643,0.836,0.460,0.795,0.660,0.644,0.450,0.789,0.643,0.836,0.066,0.197,-61.735,9.031,0.034,0.508
658,0.329,0.923,0.749,0.568,0.336,0.930,0.768,0.330,0.329,0.923,0.749,0.568,0.066,0.110,-58.766,24.094,0.057,0.606
702,0.442,0.887,0.888,0.519,0.451,0.894,0.911,0.273,0.442,0.887,0.888,0.519,0.066,0.103,-63.624,27.085,0.020,0.625
790,0.376,0.095,0.860,0.794,0.384,0.095,0.882,0.595,0.376,0.095,0.860,0.794,0.066,0.084,33.674,-37.647,0.755,0.205
983,0.326,0.350,0.635,0.908,0.333,0.353,0.651,0.728,0.326,0.350,0.635,0.908,0.066,0.167,18.212,-27.994,0.638,0.267
1059,0.173,0.846,0.658,0.716,0.176,0.853,0.676,0.504,0.173,0.846,0.658,0.716,0.066,0.097,-47.923,19.154,0.139,0.574
188,0.754,0.827,0.724,0.698,0.770,0.834,0.743,0.482,0.754,0.827,0.724,0.698,0.065,0.185,-1.733,74.205,0.487,0.931
239,0.422,0.003,0.152,0.983,0.431,0.002,0.156,0.816,0.422,0.003,0.152,0.983,0.065,0.080,-17.164,-53.694,0.371,0.100
378,0.170,0.781,0.633,0.886,0.173,0.787,0.650,0.702,0.170,0.781,0.633,0.886,0.065,0.106,-46.404,10.042,0.150,0.514
762,0.904,0.882,0.482,0.445,0.924,0.889,0.494,0.186,0.904,0.882,0.482,0.445,0.065,0.089,-8.982,78.850,0.433,0.961
854,0.455,0.376,0.698,0.857,0.464,0.379,0.716,0.669,0.455,0.376,0.698,0.857,0.065,0.194,22.380,-22.911,0.670,0.300
900,0.779,0.342,0.801,0.750,0.796,0.344,0.822,0.544,0.779,0.342,0.801,0.750,0.065,0.137,27.867,36.990,0.711,0.689
910,0.030,0.310,0.569,0.967,0.030,0.312,0.584,0.797,0.030,0.310,0.569,0.967,0.065,0.085,16.113,-63.468,0.622,0.037
1076,0.343,0.232,0.689,0.889,0.351,0.233,0.707,0.706,0.343,0.232,0.689,0.889,0.065,0.137,20.962,-31.427,0.659,0.245
1098,0.877,0.919,0.546,0.437,0.896,0.926,0.560,0.177,0.877,0.919,0.546,0.437,0.065,0.086,-7.988,79.415,0.440,0.965
1121,0.887,0.970,0.837,0.377,0.906,0.977,0.859,0.106,0.887,0.970,0.837,0.377,0.065,0.075,-2.293,83.406,0.483,0.991
1128,0.421,0.800,0.802,0.697,0.430,0.806,0.822,0.481,0.421,0.800,0.802,0.697,0.065,0.165,-64.748,17.100,0.012,0.560
80,0.038,0.220,0.564,0.983,0.039,0.222,0.579,0.817,0.038,0.220,0.564,0.983,0.064,0.082,13.747,-58.035,0.604,0.072
138,0.802,0.901,0.323,0.617,0.820,0.908,0.331,0.387,0.802,0.901,0.323,0.617,0.064,0.111,-15.953,71.702,0.380,0.915
273,0.809,0.410,0.731,0.721,0.826,0.413,0.750,0.510,0.809,0.410,0.731,0.721,0.064,0.155,31.574,40.791,0.739,0.714
313,0.265,0.797,0.676,0.809,0.270,0.804,0.694,0.613,0.265,0.797,0.676,0.809,0.064,0.120,-49.237,10.250,0.129,0.516
376,0.881,0.778,0.535,0.661,0.900,0.784,0.549,0.439,0.881,0.778,0.535,0.661,0.064,0.140,-7.697,72.727,0.442,0.922
467,0.882,0.376,0.524,0.699,0.901,0.379,0.537,0.483,0.882,0.376,0.524,0.699,0.064,0.122,37.862,37.596,0.786,0.693
829,0.895,0.100,0.612,0.676,0.914,0.100,0.628,0.456,0.895,0.100,0.612,0.676,0.064,0.078,31.697,27.911,0.740,0.630
889,0.820,0.826,0.501,0.675,0.838,0.833,0.514,0.455,0.820,0.826,0.501,0.675,0.064,0.166,-9.401,72.054,0.430,0.917
89,0.391,0.106,0.640,0.919,0.400,0.107,0.657,0.741,0.391,0.106,0.640,0.919,0.063,0.099,16.781,-37.785,0.627,0.204
163,0.459,0.856,0.679,0.660,0.469,0.863,0.696,0.438,0.459,0.856,0.679,0.660,0.063,0.149,-62.954,19.892,0.025,0.578
641,0.110,0.465,0.676,0.904,0.112,0.468,0.693,0.724,0.110,0.465,0.676,0.904,0.063,0.104,24.323,-65.100,0.684,0.026
739,0.042,0.428,0.029,0.980,0.043,0.431,0.030,0.813,0.042,0.428,0.029,0.980,0.063,0.080,-21.085,-67.630,0.341,0.010
1096,0.864,0.328,0.565,0.716,0.882,0.331,0.580,0.503,0.864,0.328,0.565,0.716,0.063,0.115,37.020,35.384,0.780,0.679
155,0.382,0.257,0.703,0.870,0.390,0.259,0.721,0.683,0.382,0.257,0.703,0.870,0.062,0.134,21.878,-29.911,0.666,0.255
821,0.783,0.823,0.159,0.777,0.800,0.829,0.164,0.575,0.783,0.823,0.159,0.777,0.062,0.093,-17.181,64.797,0.371,0.870
833,0.886,0.273,0.584,0.688,0.905,0.275,0.599,0.471,0.886,0.273,0.584,0.688,0.062,0.099,35.854,33.440,0.771,0.666
11,0.797,0.077,0.586,0.871,0.815,0.078,0.602,0.685,0.797,0.077,0.586,0.871,0.061,0.082,39.343,20.916,0.798,0.585
45,0.007,0.029,0.252,1.013,0.007,0.029,0.258,0.852,0.007,0.029,0.252,1.013,0.061,0.072,-13.148,-59.280,0.401,0.064
276,0.180,0.285,0.771,0.845,0.184,0.287,0.791,0.654,0.180,0.285,0.771,0.845,0.061,0.101,28.714,-56.879,0.717,0.080
368,0.060,0.438,0.572,0.957,0.061,0.442,0.587,0.785,0.060,0.438,0.572,0.957,0.061,0.085,18.141,-66.700,0.638,0.016
377,0.280,0.441,0.737,0.842,0.286,0.445,0.757,0.651,0.280,0.441,0.737,0.842,0.061,0.129,23.130,-16.828,0.675,0.340
380,0.037,0.014,0.468,1.009,0.037,0.014,0.480,0.847,0.037,0.014,0.468,1.009,0.061,0.073,9.454,-52.688,0.572,0.107
407,0.135,0.436,0.743,0.849,0.138,0.440,0.762,0.659,0.135,0.436,0.743,0.849,0.061,0.097,28.062,-62.854,0.712,0.041
421,0.812,0.442,0.841,0.657,0.829,0.445,0.863,0.434,0.812,0.442,0.841,0.657,0.061,0.141,26.979,39.656,0.704,0.707
605,0.145,0.026,0.160,1.014,0.148,0.026,0.165,0.853,0.145,0.026,0.160,1.014,0.061,0.074,-14.755,-58.782,0.389,0.067
616,0.211,0.342,0.666,0.907,0.216,0.344,0.683,0.728,0.211,0.342,0.666,0.907,0.061,0.120,24.017,-59.017,0.682,0.066
618,0.861,0.477,0.046,0.748,0.880,0.481,0.047,0.541,0.861,0.477,0.046,0.748,0.061,0.073,63.267,28.688,0.978,0.635
811,0.318,0.280,0.690,0.885,0.325,0.282,0.708,0.701,0.318,0.280,0.690,0.885,0.061,0.143,20.058,-30.039,0.652,0.254
883,0.430,0.155,0.655,0.912,0.440,0.156,0.672,0.733,0.430,0.155,0.655,0.912,0.061,0.106,18.083,-36.969,0.637,0.209
1044,0.380,0.436,0.034,0.957,0.388,0.439,0.035,0.786,0.380,0.436,0.034,0.957,0.061,0.081,-29.662,-62.600,0.277,0.043
1063,0.773,0.832,0.736,0.641,0.790,0.838,0.755,0.415,0.773,0.832,0.736,0.641,0.061,0.144,-1.663,75.206,0.488,0.938
7,0.214,0.365,0.014,0.984,0.218,0.368,0.014,0.817,0.214,0.365,0.014,0.984,0.060,0.074,-24.116,-64.437,0.318,0.031
411,0.429,0.018,0.555,0.961,0.438,0.018,0.569,0.790,0.429,0.018,0.555,0.961,0.060,0.077,15.572,-41.148,0.618,0.182
477,0.441,0.432,0.715,0.841,0.450,0.435,0.734,0.650,0.441,0.432,0.715,0.841,0.060,0.199,23.051,-21.409,0.675,0.310
505,0.150,0.327,0.691,0.894,0.154,0.329,0.709,0.712,0.150,0.327,0.691,0.894,0.060,0.108,24.249,-57.520,0.684,0.075
642,0.002,0.493,0.008,0.997,0.002,0.497,0.008,0.833,0.002,0.493,0.008,0.997,0.060,0.072,-21.614,-68.609,0.337,0.003
846,0.819,0.970,0.835,0.504,0.836,0.977,0.857,0.255,0.819,0.970,0.835,0.504,0.060,0.083,1.203,80.708,0.510,0.973
928,0.876,0.293,0.898,0.548,0.895,0.295,0.921,0.307,0.876,0.293,0.898,0.548,0.060,0.095,21.708,39.449,0.664,0.705
113,0.253,0.814,0.637,0.799,0.258,0.820,0.653,0.600,0.253,0.814,0.637,0.799,0.059,0.104,-49.338,10.132,0.128,0.515
227,0.781,0.018,0.440,0.949,0.798,0.018,0.451,0.776,0.781,0.018,0.440,0.949,0.059,0.076,43.667,20.815,0.830,0.584
321,0.019,0.480,0.706,0.882,0.019,0.484,0.725,0.698,0.019,0.480,0.706,0.882,0.059,0.083,28.318,-65.854,0.714,0.021
599,0.795,0.848,0.401,0.702,0.812,0.854,0.411,0.487,0.795,0.848,0.401,0.702,0.059,0.134,-11.460,70.375,0.414,0.906
921,0.883,0.162,0.893,0.552,0.903,0.163,0.916,0.311,0.883,0.162,0.893,0.552,0.059,0.078,19.687,33.651,0.649,0.668
1090,0.321,0.317,0.638,0.913,0.327,0.319,0.654,0.735,0.321,0.317,0.638,0.913,0.059,0.141,18.171,-28.590,0.638,0.263
28,0.876,0.238,0.612,0.690,0.895,0.240,0.628,0.473,0.876,0.238,0.612,0.690,0.058,0.089,34.962,32.541,0.765,0.660
118,0.127,0.425,0.659,0.908,0.129,0.428,0.676,0.728,0.127,0.425,0.659,0.908,0.058,0.097,23.640,-64.661,0.679,0.029
125,0.357,0.477,0.609,0.926,0.364,0.480,0.625,0.750,0.357,0.477,0.609,0.926,0.058,0.151,16.912,-18.632,0.628,0.328
214,0.091,0.305,0.598,0.957,0.093,0.307,0.614,0.785,0.091,0.305,0.598,0.957,0.058,0.084,16.242,-61.773,0.623,0.048
427,0.795,0.529,0.724,0.800,0.812,0.533,0.742,0.601,0.795,0.529,0.724,0.800,0.058,0.208,30.473,39.778,0.731,0.707
454,0.368,0.028,0.170,0.987,0.375,0.028,0.175,0.821,0.368,0.028,0.170,0.987,0.058,0.074,-16.694,-54.256,0.375,0.097
551,0.354,0.860,0.902,0.565,0.361,0.867,0.926,0.326,0.354,0.860,0.902,0.565,0.058,0.097,-62.130,26.570,0.031,0.622
568,0.054,0.138,0.715,0.893,0.055,0.139,0.733,0.711,0.054,0.138,0.715,0.893,0.058,0.085,27.241,-49.678,0.706,0.126
587,0.043,0.208,0.657,0.933,0.044,0.210,0.674,0.757,0.043,0.208,0.657,0.933,0.058,0.081,16.308,-57.207,0.624,0.078
595,0.351,0.766,0.694,0.851,0.358,0.772,0.712,0.662,0.351,0.766,0.694,0.851,0.058,0.139,-59.755,8.438,0.049,0.504
826,0.340,0.347,0.076,0.968,0.348,0.350,0.078,0.799,0.340,0.347,0.076,0.968,0.058,0.081,-28.030,-60.247,0.289,0.058
934,0.254,0.423,0.725,0.853,0.259,0.427,0.744,0.664,0.254,0.423,0.725,0.853,0.058,0.119,22.561,-16.635,0.671,0.341
963,0.780,0.326,0.635,0.866,0.797,0.328,0.651,0.679,0.780,0.326,0.635,0.866,0.058,0.125,33.100,36.668,0.750,0.687
1055,0.389,0.889,0.166,0.704,0.398,0.896,0.171,0.489,0.389,0.889,0.166,0.704,0.058,0.080,-51.166,-12.006,0.114,0.371
279,0.331,0.392,0.104,0.965,0.338,0.395,0.107,0.796,0.331,0.392,0.104,0.965,0.057,0.083,-28.637,-60.574,0.284,0.056
298,0.147,0.423,0.787,0.818,0.150,0.426,0.808,0.623,0.147,0.423,0.787,0.818,0.057,0.086,29.760,-61.979,0.725,0.047
322,0.919,0.125,0.575,0.699,0.939,0.126,0.590,0.483,0.919,0.125,0.575,0.699,0.057,0.070,33.120,28.030,0.751,0.631
336,0.786,0.865,0.404,0.690,0.803,0.871,0.415,0.473,0.786,0.865,0.404,0.690,0.057,0.126,-11.892,70.729,0.411,0.909
343,0.760,0.074,0.692,0.885,0.777,0.074,0.710,0.702,0.760,0.074,0.692,0.885,0.057,0.082,34.445,20.944,0.761,0.585
367,0.820,0.884,0.496,0.572,0.837,0.890,0.509,0.335,0.820,0.884,0.496,0.572,0.057,0.103,-10.683,74.943,0.420,0.936
591,0.419,0.866,0.097,0.729,0.428,0.872,0.099,0.519,0.419,0.866,0.097,0.729,0.057,0.073,-50.895,-13.773,0.116,0.360
631,0.149,0.314,0.783,0.832,0.152,0.316,0.803,0.639,0.149,0.314,0.783,0.832,0.057,0.088,29.885,-58.124,0.726,0.072
659,0.831,0.273,0.741,0.679,0.850,0.275,0.761,0.460,0.831,0.273,0.741,0.679,0.057,0.099,28.647,33.529,0.717,0.667
815,0.433,0.348,0.559,0.941,0.442,0.350,0.573,0.767,0.433,0.348,0.559,0.941,0.057,0.138,16.023,-23.378,0.622,0.297
857,0.153,0.373,0.809,0.808,0.156,0.376,0.830,0.611,0.153,0.373,0.809,0.808,0.057,0.085,30.501,-60.673,0.731,0.055
97,0.253,0.932,0.004,0.733,0.258,0.939,0.004,0.524,0.253,0.932,0.004,0.733,0.056,0.060,-46.838,-13.736,0.147,0.360
396,0.322,0.877,0.072,0.721,0.329,0.884,0.074,0.510,0.322,0.877,0.072,0.721,0.056,0.069,-48.818,-12.507,0.132,0.368
460,0.468,0.773,0.700,0.835,0.478,0.779,0.718,0.643,0.468,0.773,0.700,0.835,0.056,0.185,-62.475,9.519,0.029,0.511
771,0.284,0.407,0.039,0.972,0.290,0.410,0.040,0.803,0.284,0.407,0.039,0.972,0.056,0.073,-26.727,-63.547,0.299,0.036
976,0.398,0.926,0.877,0.516,0.407,0.933,0.900,0.269,0.398,0.926,0.877,0.516,0.056,0.084,-63.041,27.871,0.025,0.630
993,0.207,0.404,0.578,0.953,0.212,0.407,0.593,0.781,0.207,0.404,0.578,0.953,0.056,0.098,21.362,-59.954,0.662,0.060
231,0.344,0.233,0.782,0.822,0.352,0.235,0.803,0.628,0.344,0.233,0.782,0.822,0.055,0.097,28.570,-34.556,0.716,0.225
288,0.455,0.124,0.687,0.894,0.465,0.125,0.705,0.712,0.455,0.124,0.687,0.894,0.055,0.093,18.943,-37.853,0.644,0.203
309,0.886,0.347,0.215,0.714,0.906,0.350,0.220,0.501,0.886,0.347,0.215,0.714,0.055,0.080,66.153,28.052,1.000,0.631
379,0.387,0.027,0.532,0.969,0.396,0.027,0.545,0.800,0.387,0.027,0.532,0.969,0.055,0.071,14.174,-41.526,0.608,0.179
479,0.480,0.807,0.719,0.749,0.491,0.813,0.738,0.542,0.480,0.807,0.719,0.749,0.055,0.170,-63.341,11.180,0.022,0.522
563,0.074,0.288,0.560,0.977,0.076,0.291,0.574,0.810,0.074,0.288,0.560,0.977,0.055,0.075,15.333,-62.384,0.616,0.044
726,0.057,0.203,0.560,0.988,0.059,0.204,0.575,0.822,0.057,0.203,0.560,0.988,0.055,0.072,13.271,-57.538,0.601,0.075
501,0.426,0.297,0.701,0.864,0.436,0.299,0.719,0.676,0.426,0.297,0.701,0.864,0.054,0.129,23.016,-26.702,0.674,0.276
778,0.818,0.028,0.306,0.864,0.836,0.028,0.314,0.677,0.818,0.028,0.306,0.864,0.054,0.067,46.108,22.021,0.849,0.592
789,0.315,0.156,0.681,0.904,0.322,0.157,0.699,0.723,0.315,0.156,0.681,0.904,0.054,0.096,20.657,-34.511,0.657,0.225
1009,0.319,0.280,0.595,0.946,0.326,0.282,0.610,0.773,0.319,0.280,0.595,0.946,0.054,0.110,13.687,-28.584,0.604,0.263
1028,0.398,0.059,0.541,0.967,0.407,0.059,0.555,0.797,0.398,0.059,0.541,0.967,0.054,0.073,14.230,-40.408,0.608,0.187
229,0.369,0.816,0.706,0.725,0.377,0.822,0.724,0.514,0.369,0.816,0.706,0.725,0.053,0.119,-61.829,12.807,0.034,0.532
305,0.091,0.940,0.839,0.567,0.093,0.948,0.861,0.329,0.091,0.940,0.839,0.567,0.053,0.062,-49.787,27.384,0.125,0.627
384,0.864,0.830,0.296,0.588,0.883,0.836,0.304,0.354,0.864,0.830,0.296,0.588,0.053,0.092,-17.536,72.543,0.368,0.920
524,0.018,0.247,0.611,0.956,0.018,0.249,0.627,0.784,0.018,0.247,0.611,0.956,0.053,0.070,15.391,-58.179,0.617,0.071
750,0.299,0.241,0.688,0.897,0.305,0.243,0.706,0.715,0.299,0.241,0.688,0.897,0.053,0.112,20.930,-32.410,0.659,0.239
851,0.916,0.174,0.577,0.696,0.936,0.175,0.592,0.480,0.916,0.174,0.577,0.696,0.053,0.069,33.584,28.984,0.754,0.637
880,0.079,0.031,0.180,1.013,0.080,0.031,0.185,0.851,0.079,0.031,0.180,1.013,0.053,0.064,-14.130,-59.353,0.394,0.064
1025,0.458,0.897,0.770,0.544,0.468,0.904,0.790,0.302,0.458,0.897,0.770,0.544,0.053,0.088,-63.784,23.041,0.019,0.599
1038,0.196,0.378,0.861,0.794,0.200,0.381,0.883,0.595,0.196,0.378,0.861,0.794,0.053,0.077,32.026,-60.813,0.742,0.054
1111,0.829,0.155,0.109,0.835,0.847,0.156,0.111,0.643,0.829,0.155,0.109,0.835,0.053,0.072,58.001,22.581,0.938,0.596
222,0.117,0.372,0.803,0.810,0.120,0.374,0.824,0.614,0.117,0.372,0.803,0.810,0.052,0.074,30.965,-60.549,0.734,0.056
228,0.293,0.336,0.545,0.963,0.299,0.338,0.559,0.792,0.293,0.336,0.545,0.963,0.052,0.106,11.715,-26.519,0.589,0.277
590,0.371,0.081,0.631,0.925,0.379,0.081,0.648,0.749,0.371,0.081,0.631,0.925,0.052,0.078,16.293,-38.209,0.624,0.201
712,0.212,0.296,0.761,0.847,0.216,0.298,0.780,0.657,0.212,0.296,0.761,0.847,0.052,0.091,27.960,-57.408,0.712,0.076
713,0.840,0.847,0.572,0.557,0.858,0.853,0.586,0.318,0.840,0.847,0.572,0.557,0.052,0.096,-8.327,76.111,0.438,0.943
892,0.475,0.068,0.660,0.916,0.485,0.068,0.677,0.738,0.475,0.068,0.660,0.916,0.052,0.078,18.290,-39.201,0.639,0.194
15,0.911,0.924,0.194,0.447,0.931,0.931,0.199,0.189,0.911,0.924,0.194,0.447,0.051,0.069,-21.903,71.203,0.335,0.912
79,0.358,0.231,0.861,0.794,0.366,0.232,0.883,0.595,0.358,0.231,0.861,0.794,0.051,0.078,29.384,-33.620,0.722,0.231
84,0.146,0.226,0.771,0.853,0.150,0.227,0.791,0.665,0.146,0.226,0.771,0.853,0.051,0.079,28.899,-54.785,0.719,0.093
206,0.456,0.824,0.792,0.650,0.466,0.830,0.813,0.426,0.456,0.824,0.792,0.650,0.051,0.126,-65.010,18.453,0.010,0.569
333,0.290,0.039,0.847,0.806,0.296,0.039,0.869,0.609,0.290,0.039,0.847,0.806,0.051,0.062,31.963,-40.319,0.742,0.187
748,0.229,0.395,0.643,0.915,0.233,0.397,0.659,0.736,0.229,0.395,0.643,0.915,0.051,0.101,22.781,-59.665,0.673,0.062
901,0.803,0.871,0.531,0.618,0.820,0.878,0.545,0.388,0.803,0.871,0.531,0.618,0.051,0.104,-9.853,74.148,0.426,0.931
982,0.329,0.290,0.546,0.964,0.336,0.292,0.560,0.794,0.329,0.290,0.546,0.964,0.051,0.102,12.623,-26.889,0.596,0.274
1050,0.767,0.055,0.753,0.825,0.784,0.055,0.773,0.631,0.767,0.055,0.753,0.825,0.051,0.070,25.589,25.096,0.694,0.612
1053,0.813,0.906,0.261,0.589,0.830,0.913,0.268,0.355,0.813,0.906,0.261,0.589,0.051,0.080,-17.547,71.212,0.368,0.912
21,0.840,0.777,0.571,0.719,0.859,0.783,0.586,0.507,0.840,0.777,0.571,0.719,0.050,0.141,-6.669,71.754,0.450,0.915
110,0.356,0.778,0.586,0.893,0.364,0.784,0.601,0.711,0.356,0.778,0.586,0.893,0.050,0.120,-57.693,6.788,0.065,0.493
293,0.927,0.785,0.416,0.668,0.947,0.791,0.427,0.448,0.927,0.785,0.416,0.668,0.050,0.097,-10.951,71.913,0.418,0.916
316,0.334,0.018,0.192,0.994,0.341,0.018,0.197,0.829,0.334,0.018,0.192,0.994,0.050,0.061,-16.096,-54.523,0.379,0.095
954,0.779,0.013,0.371,0.957,0.796,0.013,0.381,0.786,0.779,0.013,0.371,0.957,0.050,0.064,45.095,20.866,0.841,0.585
1047,0.347,0.777,0.601,0.889,0.354,0.783,0.616,0.706,0.347,0.777,0.601,0.889,0.050,0.116,-57.989,7.105,0.063,0.495
129,0.305,0.927,0.581,0.688,0.312,0.934,0.596,0.471,0.305,0.927,0.581,0.688,0.049,0.079,-53.705,12.362,0.095,0.529
546,0.906,0.806,0.167,0.598,0.925,0.813,0.171,0.366,0.906,0.806,0.167,0.598,0.049,0.065,-20.437,67.892,0.346,0.890
929,0.319,0.171,0.693,0.895,0.326,0.173,0.711,0.713,0.319,0.171,0.693,0.895,0.049,0.091,21.204,-34.224,0.661,0.227
939,0.086,0.370,0.555,0.965,0.088,0.373,0.569,0.795,0.086,0.370,0.555,0.965,0.049,0.069,16.347,-65.144,0.624,0.026
1012,0.020,0.339,0.538,0.973,0.020,0.341,0.552,0.804,0.020,0.339,0.538,0.973,0.049,0.063,15.513,-65.865,0.618,0.021
54,0.364,0.188,0.602,0.945,0.372,0.190,0.617,0.772,0.364,0.188,0.602,0.945,0.048,0.082,16.241,-34.537,0.623,0.225
96,0.247,0.374,0.022,0.979,0.252,0.377,0.023,0.812,0.247,0.374,0.022,0.979,0.048,0.061,-25.254,-64.034,0.310,0.033
103,0.847,0.320,0.101,0.775,0.865,0.322,0.104,0.572,0.847,0.320,0.101,0.775,0.048,0.063,62.070,26.526,0.969,0.621
221,0.859,0.837,0.544,0.552,0.877,0.844,0.558,0.311,0.859,0.837,0.544,0.552,0.048,0.085,-8.899,76.139,0.433,0.944
265,0.770,0.104,0.815,0.787,0.787,0.104,0.836,0.586,0.770,0.104,0.815,0.787,0.048,0.065,24.434,25.559,0.685,0.615
274,0.823,0.912,0.495,0.553,0.841,0.919,0.508,0.313,0.823,0.912,0.495,0.553,0.048,0.079,-10.985,75.545,0.418,0.940
399,0.916,0.787,0.607,0.597,0.936,0.793,0.623,0.364,0.916,0.787,0.607,0.597,0.048,0.083,-6.513,74.513,0.451,0.933
414,0.309,0.784,0.802,0.745,0.316,0.790,0.823,0.538,0.309,0.784,0.802,0.745,0.048,0.096,-62.093,14.648,0.032,0.544
435,0.115,0.323,0.644,0.927,0.118,0.325,0.661,0.751,0.115,0.323,0.644,0.927,0.048,0.076,19.800,-62.162,0.650,0.045
449,0.403,0.911,0.119,0.696,0.411,0.918,0.122,0.480,0.403,0.911,0.119,0.696,0.048,0.060,-50.970,-12.886,0.116,0.365
451,0.095,0.392,0.060,0.983,0.097,0.395,0.061,0.817,0.095,0.392,0.060,0.983,0.048,0.064,-21.073,-66.425,0.341,0.018
763,0.831,0.092,0.589,0.791,0.849,0.093,0.604,0.591,0.831,0.092,0.589,0.791,0.048,0.063,36.204,24.788,0.774,0.610
819,0.447,0.038,0.790,0.815,0.457,0.038,0.811,0.619,0.447,0.038,0.790,0.815,0.048,0.062,35.549,-35.223,0.769,0.220
1022,0.865,0.919,0.291,0.482,0.884,0.926,0.299,0.230,0.865,0.919,0.291,0.482,0.048,0.069,-19.984,73.236,0.350,0.925
16,0.470,0.885,0.026,0.712,0.480,0.891,0.027,0.499,0.470,0.885,0.026,0.712,0.047,0.055,-50.868,-15.172,0.117,0.351
249,0.337,0.194,0.600,0.950,0.344,0.195,0.616,0.778,0.337,0.194,0.600,0.950,0.047,0.081,15.553,-34.110,0.618,0.228
724,0.897,0.736,0.011,0.739,0.917,0.742,0.012,0.530,0.897,0.736,0.011,0.739,0.047,0.052,-20.541,63.934,0.345,0.864
842,0.209,0.771,0.611,0.918,0.213,0.777,0.627,0.740,0.209,0.771,0.611,0.918,0.047,0.084,-47.067,9.141,0.145,0.508
948,0.072,0.178,0.555,0.992,0.074,0.179,0.570,0.827,0.072,0.178,0.555,0.992,0.047,0.063,12.786,-56.820,0.597,0.080
1058,0.022,0.464,0.565,0.964,0.022,0.467,0.579,0.794,0.022,0.464,0.565,0.964,0.047,0.061,18.403,-67.372,0.639,0.012
1080,0.400,0.183,0.720,0.863,0.408,0.184,0.739,0.676,0.400,0.183,0.720,0.863,0.047,0.085,24.780,-30.970,0.688,0.248
1115,0.128,0.402,0.875,0.796,0.131,0.405,0.897,0.597,0.128,0.402,0.875,0.796,0.047,0.061,32.177,-61.646,0.743,0.049
25,0.763,0.349,0.016,0.957,0.780,0.352,0.017,0.786,0.763,0.349,0.016,0.957,0.046,0.060,59.256,28.865,0.948,0.637
