# {'f_': [3, 5], 'y_': [12, 13], 'x': [6, 7], 'y': [10, 11], 'f': [0, 2], 'N': 2, 'M': 3, 'mu_': [9, 9], 'n': 1000, 'mu': [8, 8]}
989,0.088,0.690,0.223,0.088,0.690,0.609,0.088,0.690,0.645,1.072,-32.942,-13.146,0.149,0.407
430,0.287,0.576,0.114,0.287,0.577,0.552,0.287,0.576,0.636,2.194,-22.318,-6.801,0.269,0.448
561,0.882,0.030,0.088,0.883,0.030,0.539,0.882,0.030,0.635,0.745,39.762,8.173,0.967,0.545
770,0.332,0.446,0.170,0.332,0.447,0.582,0.332,0.446,0.622,2.486,10.514,-31.170,0.638,0.291
634,0.410,0.332,0.217,0.410,0.332,0.606,0.410,0.332,0.620,2.262,5.580,-34.976,0.583,0.266
98,0.340,0.407,0.207,0.340,0.407,0.601,0.340,0.407,0.619,2.371,9.700,-32.850,0.629,0.280
535,0.366,0.365,0.226,0.366,0.365,0.611,0.366,0.365,0.618,2.514,7.423,-34.525,0.603,0.269
990,0.505,0.392,-0.010,0.505,0.392,0.488,0.505,0.392,0.615,5.446,-2.310,-3.769,0.494,0.468
611,0.318,0.436,0.204,0.319,0.436,0.600,0.318,0.436,0.603,2.147,10.801,-32.287,0.641,0.284
592,0.634,0.268,0.089,0.634,0.267,0.539,0.634,0.268,0.603,1.644,22.480,3.045,0.773,0.512
186,0.329,0.388,0.249,0.329,0.388,0.623,0.329,0.388,0.603,2.050,9.019,-34.259,0.621,0.271
636,0.312,0.458,0.189,0.312,0.458,0.592,0.312,0.458,0.602,2.151,11.409,-31.249,0.648,0.290
570,0.483,0.509,-0.169,0.483,0.509,0.405,0.483,0.509,0.600,5.769,-8.513,10.010,0.424,0.557
76,0.329,0.381,0.259,0.329,0.381,0.628,0.329,0.381,0.599,2.003,8.756,-35.220,0.618,0.265
800,0.523,0.341,0.072,0.523,0.341,0.531,0.523,0.341,0.598,3.146,-0.258,-6.495,0.517,0.450
722,0.327,0.386,0.254,0.327,0.386,0.626,0.327,0.386,0.597,1.998,9.721,-34.720,0.629,0.268
78,0.397,0.322,0.249,0.397,0.321,0.623,0.397,0.322,0.597,1.978,5.797,-35.963,0.585,0.260
264,0.304,0.455,0.205,0.304,0.455,0.600,0.304,0.455,0.594,2.006,11.810,-31.977,0.653,0.286
490,0.362,0.333,0.278,0.362,0.332,0.638,0.362,0.333,0.594,1.940,7.253,-36.440,0.602,0.257
783,0.315,0.390,0.267,0.315,0.390,0.632,0.315,0.390,0.592,1.866,10.256,-35.501,0.635,0.263
546,0.636,0.256,0.100,0.637,0.255,0.545,0.636,0.256,0.585,1.531,23.303,2.290,0.782,0.507
583,0.325,0.375,0.272,0.325,0.375,0.635,0.325,0.375,0.584,1.885,9.313,-35.953,0.625,0.260
921,0.642,0.349,-0.023,0.642,0.349,0.481,0.642,0.349,0.583,1.988,19.168,9.994,0.736,0.557
508,0.373,0.495,0.039,0.373,0.495,0.513,0.373,0.495,0.579,4.135,-9.038,-4.189,0.418,0.465
687,0.326,0.362,0.287,0.326,0.362,0.643,0.326,0.362,0.576,1.817,8.974,-36.806,0.621,0.254
272,0.360,0.327,0.289,0.360,0.327,0.644,0.360,0.327,0.575,1.815,7.064,-37.309,0.599,0.251
589,0.507,0.305,0.149,0.507,0.305,0.571,0.507,0.305,0.574,2.160,0.435,-9.926,0.525,0.428
873,0.759,0.005,0.236,0.759,0.004,0.616,0.759,0.005,0.569,0.754,-17.337,-52.628,0.325,0.152
314,0.341,0.337,0.300,0.341,0.337,0.650,0.341,0.337,0.568,1.816,8.086,-37.598,0.611,0.249
75,0.303,0.368,0.310,0.303,0.368,0.655,0.303,0.368,0.564,1.602,10.070,-37.667,0.633,0.249
757,0.644,0.265,0.083,0.644,0.264,0.536,0.644,0.265,0.562,1.480,23.218,3.384,0.781,0.514
922,0.320,0.343,0.319,0.320,0.343,0.660,0.320,0.343,0.562,1.652,8.929,-38.470,0.620,0.244
955,0.412,0.284,0.284,0.412,0.284,0.641,0.412,0.284,0.560,1.569,0.950,-43.295,0.531,0.212
225,0.441,0.274,0.264,0.442,0.274,0.631,0.441,0.274,0.556,1.557,-0.386,-43.494,0.516,0.211
95,0.704,0.182,0.113,0.705,0.182,0.552,0.704,0.182,0.556,1.062,27.709,2.502,0.832,0.508
131,0.281,0.594,0.107,0.280,0.595,0.549,0.281,0.594,0.556,1.764,-23.038,-6.229,0.261,0.452
312,0.296,0.335,0.357,0.296,0.335,0.679,0.296,0.335,0.554,1.448,9.980,-40.434,0.632,0.231
728,0.519,0.362,0.035,0.520,0.362,0.512,0.519,0.362,0.554,3.505,-1.379,-5.153,0.504,0.459
367,0.266,0.440,0.277,0.266,0.440,0.638,0.266,0.440,0.554,1.488,14.776,-34.191,0.686,0.271
945,0.300,0.511,0.152,0.300,0.511,0.573,0.300,0.511,0.554,2.028,12.009,-29.922,0.655,0.299
651,0.291,0.353,0.343,0.291,0.353,0.672,0.291,0.353,0.553,1.452,9.682,-39.551,0.629,0.237
349,0.285,0.358,0.345,0.285,0.358,0.673,0.285,0.358,0.551,1.421,10.718,-39.486,0.641,0.237
308,0.526,0.357,0.040,0.526,0.357,0.514,0.526,0.357,0.549,3.250,-0.627,-5.426,0.513,0.457
277,0.250,0.443,0.294,0.250,0.444,0.646,0.250,0.443,0.548,1.383,15.604,-34.629,0.695,0.268
554,0.252,0.429,0.306,0.252,0.429,0.653,0.252,0.429,0.547,1.365,15.320,-35.470,0.692,0.263
174,0.246,0.450,0.292,0.246,0.450,0.645,0.246,0.450,0.547,1.370,16.369,-35.000,0.704,0.266
53,0.342,0.280,0.368,0.342,0.280,0.685,0.342,0.280,0.546,1.348,7.904,-47.662,0.609,0.184
255,0.539,0.297,0.131,0.540,0.297,0.561,0.539,0.297,0.545,2.066,1.048,-9.111,0.532,0.433
236,0.482,0.244,0.261,0.483,0.244,0.629,0.482,0.244,0.544,1.413,-2.724,-44.104,0.489,0.207
740,0.331,0.290,0.370,0.331,0.290,0.686,0.331,0.290,0.544,1.373,8.679,-47.045,0.618,0.188
705,0.258,0.515,0.210,0.258,0.515,0.603,0.258,0.515,0.543,1.575,15.443,-31.280,0.694,0.290
946,0.533,0.254,0.197,0.533,0.254,0.596,0.533,0.254,0.543,1.589,-5.184,-42.572,0.462,0.217
297,0.241,0.461,0.286,0.241,0.461,0.643,0.241,0.461,0.542,1.348,16.784,-34.243,0.709,0.271
820,0.392,0.260,0.338,0.392,0.259,0.669,0.392,0.260,0.542,1.321,3.797,-47.261,0.563,0.187
191,0.164,0.659,0.177,0.164,0.659,0.585,0.164,0.659,0.542,1.094,-29.565,-10.708,0.187,0.423
12,0.369,0.271,0.349,0.369,0.271,0.675,0.369,0.271,0.542,1.341,6.323,-47.388,0.591,0.186
632,0.473,0.242,0.273,0.473,0.242,0.636,0.473,0.242,0.541,1.373,-1.793,-44.441,0.500,0.205
3,0.684,0.199,0.116,0.685,0.199,0.554,0.684,0.199,0.540,1.111,26.423,2.036,0.817,0.505
361,0.004,0.939,0.057,0.004,0.940,0.523,0.004,0.939,0.540,0.576,-45.363,-4.607,0.010,0.462
245,0.415,0.245,0.329,0.415,0.245,0.665,0.415,0.245,0.539,1.283,2.106,-47.065,0.544,0.188
954,0.131,0.005,0.864,0.131,0.005,0.944,0.131,0.005,0.538,0.573,28.708,-75.938,0.843,0.002
32,0.236,0.606,0.151,0.236,0.606,0.572,0.236,0.606,0.538,1.455,-25.617,-9.218,0.232,0.433
515,0.516,0.249,0.222,0.516,0.248,0.609,0.516,0.249,0.538,1.492,-4.449,-43.243,0.470,0.213
516,0.827,0.880,-0.708,0.828,0.881,0.123,0.827,0.880,0.538,0.710,-0.751,71.338,0.512,0.953
831,0.254,0.626,0.111,0.254,0.627,0.551,0.254,0.626,0.538,1.444,-24.506,-7.406,0.244,0.444
973,0.332,0.277,0.382,0.333,0.277,0.693,0.332,0.277,0.538,1.293,8.934,-47.996,0.620,0.182
378,0.234,0.489,0.267,0.234,0.489,0.633,0.234,0.489,0.538,1.348,17.102,-33.122,0.712,0.278
338,0.672,0.248,0.076,0.672,0.247,0.533,0.672,0.248,0.537,1.265,24.185,3.892,0.792,0.517
261,0.517,0.399,-0.034,0.517,0.399,0.475,0.517,0.399,0.537,4.547,-1.744,-2.774,0.500,0.474
458,0.228,0.519,0.243,0.228,0.520,0.620,0.228,0.519,0.536,1.368,17.340,-31.962,0.715,0.286
959,0.335,0.257,0.402,0.335,0.257,0.703,0.335,0.257,0.536,1.202,9.308,-48.981,0.625,0.176
913,0.480,0.219,0.293,0.480,0.219,0.646,0.480,0.219,0.536,1.255,-2.548,-46.121,0.491,0.194
665,0.096,0.010,0.895,0.095,0.009,0.960,0.096,0.010,0.536,0.563,30.204,-75.929,0.860,0.002
99,0.503,0.407,-0.037,0.504,0.407,0.474,0.503,0.407,0.536,5.523,-2.564,-2.535,0.491,0.476
624,0.459,0.227,0.306,0.459,0.226,0.653,0.459,0.227,0.536,1.255,-1.107,-46.243,0.508,0.193
454,0.433,0.224,0.335,0.433,0.224,0.668,0.433,0.224,0.534,1.204,0.742,-47.357,0.528,0.186
382,0.664,0.221,0.113,0.664,0.220,0.552,0.664,0.221,0.533,1.201,24.918,1.866,0.800,0.504
590,0.464,0.206,0.324,0.464,0.206,0.662,0.464,0.206,0.533,1.169,-1.712,-47.697,0.501,0.184
20,0.009,0.863,0.128,0.009,0.864,0.560,0.009,0.863,0.532,0.623,-42.377,-7.959,0.043,0.441
202,0.426,0.225,0.342,0.426,0.225,0.672,0.426,0.225,0.532,1.190,1.151,-48.206,0.533,0.181
278,0.000,0.406,0.594,0.000,0.406,0.803,0.000,0.406,0.532,0.662,29.657,-50.139,0.854,0.168
603,0.415,0.224,0.355,0.415,0.223,0.679,0.415,0.224,0.531,1.166,2.022,-48.695,0.543,0.178
889,0.385,0.003,0.613,0.385,0.002,0.813,0.385,0.003,0.531,0.655,4.040,-66.625,0.565,0.062
530,0.443,0.218,0.332,0.443,0.218,0.667,0.443,0.218,0.531,1.182,-0.137,-47.712,0.518,0.184
704,0.311,0.269,0.415,0.311,0.269,0.710,0.311,0.269,0.531,1.203,10.736,-49.221,0.641,0.174
604,0.716,0.011,0.273,0.717,0.011,0.635,0.716,0.011,0.530,0.751,-16.025,-53.025,0.340,0.150
63,0.207,0.504,0.283,0.207,0.504,0.641,0.207,0.504,0.530,1.221,18.568,-33.417,0.729,0.276
208,0.278,0.294,0.423,0.278,0.294,0.714,0.278,0.294,0.530,1.215,13.262,-49.318,0.669,0.174
141,0.382,0.223,0.391,0.382,0.223,0.697,0.382,0.223,0.530,1.117,3.958,-51.208,0.564,0.161
568,0.457,0.203,0.336,0.457,0.203,0.668,0.457,0.203,0.529,1.138,-1.009,-48.498,0.509,0.179
848,0.214,0.415,0.366,0.214,0.415,0.684,0.214,0.415,0.529,1.126,19.395,-41.980,0.738,0.221
771,0.227,0.375,0.394,0.226,0.375,0.699,0.227,0.375,0.528,1.117,18.715,-43.913,0.730,0.208
379,0.191,0.463,0.342,0.191,0.463,0.672,0.191,0.463,0.528,1.097,19.105,-36.171,0.735,0.258
107,0.726,0.155,0.119,0.726,0.155,0.555,0.726,0.155,0.528,0.924,29.259,2.602,0.849,0.509
868,0.432,0.191,0.374,0.432,0.191,0.688,0.432,0.191,0.528,1.062,0.793,-50.652,0.529,0.165
522,0.449,0.177,0.372,0.449,0.176,0.687,0.449,0.177,0.527,1.032,-0.350,-51.048,0.516,0.162
799,0.016,0.109,0.875,0.015,0.108,0.950,0.016,0.109,0.526,0.563,32.313,-72.050,0.883,0.027
865,0.904,0.049,0.048,0.904,0.048,0.518,0.904,0.049,0.526,0.615,39.956,9.981,0.969,0.557
765,0.450,0.192,0.354,0.450,0.192,0.678,0.450,0.192,0.526,1.083,-0.315,-49.591,0.516,0.172
941,0.199,0.329,0.470,0.199,0.329,0.738,0.199,0.329,0.526,0.975,18.266,-48.233,0.725,0.181
262,0.317,0.232,0.448,0.317,0.232,0.727,0.317,0.232,0.525,1.061,11.109,-51.025,0.645,0.163
698,0.321,0.564,0.073,0.321,0.564,0.531,0.321,0.564,0.525,2.162,-20.430,-5.064,0.290,0.459
309,0.027,0.478,0.495,0.027,0.478,0.751,0.027,0.478,0.525,0.725,28.858,-42.318,0.845,0.219
517,0.288,0.263,0.446,0.288,0.263,0.726,0.288,0.263,0.525,1.134,12.557,-50.521,0.661,0.166
789,0.008,0.542,0.451,0.007,0.542,0.728,0.008,0.542,0.524,0.727,29.429,-38.910,0.851,0.241
156,0.517,0.150,0.332,0.517,0.150,0.666,0.517,0.150,0.524,1.016,-5.545,-50.570,0.458,0.165
643,0.238,0.298,0.461,0.238,0.298,0.734,0.238,0.298,0.524,1.057,16.152,-49.674,0.702,0.171
214,0.028,0.813,0.159,0.028,0.813,0.576,0.028,0.813,0.524,0.668,-39.327,-9.571,0.078,0.430
310,0.478,0.228,0.285,0.478,0.228,0.642,0.478,0.228,0.524,1.265,-2.248,-45.291,0.495,0.200
303,0.971,0.044,-0.015,0.972,0.043,0.485,0.971,0.044,0.524,0.564,41.509,12.697,0.987,0.574
961,0.055,0.015,0.930,0.055,0.014,0.979,0.055,0.015,0.524,0.543,32.003,-75.334,0.880,0.006
18,0.052,0.773,0.175,0.052,0.773,0.584,0.052,0.773,0.524,0.727,-37.148,-10.685,0.102,0.423
479,0.017,0.994,-0.011,0.016,0.995,0.487,0.017,0.994,0.524,0.535,-46.221,-1.889,0.000,0.480
644,0.255,0.302,0.440,0.255,0.302,0.723,0.255,0.302,0.524,1.119,14.919,-49.369,0.688,0.173
260,0.172,0.433,0.393,0.172,0.433,0.698,0.172,0.433,0.524,0.995,21.298,-41.986,0.760,0.221
304,0.019,0.869,0.113,0.018,0.869,0.552,0.019,0.869,0.523,0.615,-42.850,-7.092,0.038,0.446
619,0.496,0.113,0.390,0.496,0.112,0.697,0.496,0.113,0.523,0.895,-4.753,-54.736,0.466,0.139
641,0.542,0.214,0.238,0.543,0.213,0.617,0.542,0.214,0.523,1.295,-5.486,-44.018,0.458,0.208
355,0.338,0.165,0.496,0.338,0.164,0.752,0.338,0.165,0.523,0.890,7.146,-58.779,0.600,0.112
62,0.885,0.059,0.056,0.885,0.059,0.522,0.885,0.059,0.523,0.633,39.109,9.170,0.960,0.551
537,0.011,0.459,0.531,0.010,0.459,0.770,0.011,0.459,0.523,0.688,29.359,-46.254,0.850,0.193
56,0.606,0.170,0.223,0.607,0.169,0.609,0.606,0.170,0.523,1.188,-11.836,-47.255,0.387,0.187
785,0.375,0.161,0.463,0.375,0.160,0.735,0.375,0.161,0.523,0.909,4.657,-57.179,0.572,0.123
772,0.193,0.397,0.407,0.193,0.397,0.706,0.193,0.397,0.523,1.019,20.182,-43.460,0.747,0.211
495,0.121,0.751,0.129,0.120,0.751,0.560,0.121,0.751,0.523,0.829,-35.093,-7.933,0.125,0.441
581,0.219,0.306,0.473,0.219,0.306,0.740,0.219,0.306,0.523,1.004,17.452,-49.702,0.716,0.171
114,0.418,0.173,0.408,0.418,0.172,0.706,0.418,0.173,0.523,0.979,1.899,-53.067,0.541,0.149
887,0.923,0.110,-0.032,0.923,0.109,0.476,0.923,0.110,0.523,0.642,38.238,14.254,0.950,0.584
393,0.433,0.096,0.471,0.433,0.095,0.739,0.433,0.096,0.523,0.812,-0.214,-59.186,0.518,0.110
71,0.545,0.165,0.287,0.546,0.165,0.643,0.545,0.165,0.523,1.094,-7.468,-48.816,0.436,0.177
828,0.549,0.071,0.379,0.549,0.071,0.691,0.549,0.071,0.523,0.843,-8.036,-55.146,0.430,0.136
219,0.461,0.090,0.449,0.462,0.089,0.727,0.461,0.090,0.523,0.819,-1.546,-58.549,0.503,0.114
301,0.151,0.694,0.155,0.151,0.694,0.574,0.151,0.694,0.522,0.962,-31.054,-9.404,0.171,0.431
241,0.202,0.938,-0.139,0.201,0.938,0.420,0.202,0.938,0.522,0.709,-38.137,13.498,0.091,0.579
455,0.166,0.529,0.303,0.166,0.530,0.651,0.166,0.529,0.522,1.077,20.899,-33.887,0.755,0.273
814,0.273,0.256,0.469,0.273,0.256,0.738,0.273,0.256,0.522,1.084,13.492,-51.657,0.672,0.158
882,0.248,0.083,0.669,0.248,0.082,0.842,0.248,0.083,0.522,0.687,18.352,-70.737,0.726,0.035
679,0.155,0.218,0.627,0.155,0.217,0.820,0.155,0.218,0.522,0.785,22.525,-60.764,0.773,0.100
43,0.129,0.832,0.039,0.128,0.833,0.513,0.129,0.832,0.522,0.741,-39.103,-2.743,0.080,0.474
374,0.006,0.560,0.434,0.005,0.560,0.720,0.006,0.560,0.522,0.730,29.210,-37.756,0.849,0.248
910,0.315,0.197,0.487,0.315,0.197,0.747,0.315,0.197,0.522,0.949,8.908,-57.767,0.620,0.119
640,0.659,0.041,0.300,0.659,0.040,0.650,0.659,0.041,0.522,0.843,-13.859,-53.360,0.364,0.147
630,0.142,0.397,0.460,0.142,0.397,0.733,0.142,0.397,0.522,0.883,22.798,-45.205,0.776,0.200
876,0.112,0.479,0.408,0.112,0.479,0.706,0.112,0.479,0.522,0.878,24.123,-40.305,0.791,0.232
993,0.709,0.994,-0.702,0.709,0.994,0.126,0.709,0.994,0.522,0.601,1.687,77.679,0.539,0.994
970,0.786,0.962,-0.748,0.786,0.963,0.102,0.786,0.962,0.522,0.606,-0.769,75.671,0.511,0.981
815,0.130,0.576,0.293,0.130,0.576,0.646,0.130,0.576,0.522,1.011,23.391,-33.055,0.783,0.279
956,0.451,0.063,0.486,0.451,0.062,0.747,0.451,0.063,0.522,0.762,-1.245,-60.195,0.506,0.103
332,0.224,0.241,0.535,0.224,0.240,0.772,0.224,0.241,0.522,0.952,16.219,-56.382,0.702,0.128
439,0.175,0.545,0.278,0.175,0.545,0.638,0.175,0.545,0.522,1.127,21.035,-32.884,0.757,0.280
165,0.426,0.018,0.556,0.427,0.017,0.783,0.426,0.018,0.522,0.681,2.659,-64.561,0.550,0.075
798,0.033,0.900,0.067,0.032,0.901,0.528,0.033,0.900,0.522,0.600,-43.832,-5.043,0.027,0.460
147,0.404,0.017,0.579,0.405,0.016,0.795,0.404,0.017,0.522,0.670,3.487,-65.391,0.559,0.070
778,0.035,0.536,0.429,0.034,0.536,0.717,0.035,0.536,0.522,0.764,28.040,-38.295,0.835,0.245
949,0.699,0.027,0.274,0.699,0.027,0.636,0.699,0.027,0.522,0.776,-15.162,-52.703,0.349,0.152
997,0.076,0.211,0.713,0.076,0.210,0.865,0.076,0.211,0.521,0.661,28.913,-64.487,0.845,0.076
767,0.773,0.954,-0.727,0.773,0.955,0.113,0.773,0.954,0.521,0.619,0.315,75.300,0.523,0.978
346,0.914,0.156,-0.070,0.914,0.156,0.456,0.914,0.156,0.521,0.688,36.160,16.282,0.927,0.597
122,0.485,0.053,0.462,0.485,0.053,0.734,0.485,0.053,0.521,0.765,-2.682,-59.327,0.490,0.109
404,0.133,0.723,0.144,0.133,0.723,0.568,0.133,0.723,0.521,0.884,-33.119,-8.542,0.147,0.437
684,0.639,0.043,0.318,0.640,0.042,0.659,0.639,0.043,0.521,0.845,-12.601,-53.631,0.378,0.146
886,0.502,0.016,0.482,0.502,0.015,0.745,0.502,0.016,0.521,0.714,-3.917,-60.614,0.476,0.101
731,0.129,0.208,0.663,0.129,0.207,0.839,0.129,0.208,0.521,0.734,24.479,-61.508,0.795,0.095
194,0.751,0.908,-0.658,0.751,0.908,0.149,0.751,0.908,0.521,0.687,3.148,75.306,0.555,0.978
339,0.162,0.014,0.824,0.162,0.013,0.923,0.162,0.014,0.521,0.573,26.455,-75.392,0.818,0.005
708,0.171,0.391,0.436,0.171,0.391,0.721,0.171,0.391,0.521,0.947,21.326,-44.524,0.760,0.205
797,0.564,0.048,0.389,0.564,0.047,0.696,0.564,0.048,0.521,0.803,-8.922,-56.156,0.420,0.129
597,0.048,0.980,-0.028,0.048,0.981,0.478,0.048,0.980,0.521,0.558,-45.983,-0.792,0.003,0.487
317,0.030,0.286,0.684,0.029,0.286,0.850,0.030,0.286,0.521,0.634,29.207,-58.927,0.849,0.112
839,0.221,0.883,-0.105,0.221,0.884,0.438,0.221,0.883,0.521,0.786,-35.879,12.316,0.116,0.572
240,0.299,0.128,0.573,0.299,0.127,0.792,0.299,0.128,0.521,0.783,9.332,-61.964,0.625,0.092
629,0.027,0.404,0.569,0.027,0.404,0.790,0.027,0.404,0.521,0.682,29.135,-49.128,0.848,0.175
168,0.499,0.171,0.327,0.500,0.171,0.664,0.499,0.171,0.521,1.056,-4.146,-49.790,0.473,0.171
483,0.952,0.148,-0.101,0.953,0.148,0.440,0.952,0.148,0.521,0.647,37.288,17.861,0.939,0.607
498,0.907,0.146,-0.053,0.908,0.145,0.465,0.907,0.146,0.521,0.682,36.665,15.420,0.932,0.592
609,0.220,0.148,0.632,0.220,0.147,0.823,0.220,0.148,0.521,0.770,19.050,-67.500,0.734,0.056
348,0.985,0.957,-0.942,0.986,0.957,0.001,0.985,0.957,0.521,0.528,-11.040,74.273,0.396,0.972
502,0.341,0.547,0.051,0.341,0.547,0.520,0.341,0.547,0.521,2.527,-19.115,-4.411,0.305,0.464
295,0.154,0.141,0.705,0.153,0.141,0.861,0.154,0.141,0.520,0.723,22.919,-68.936,0.778,0.047
779,0.108,0.477,0.415,0.107,0.477,0.710,0.108,0.477,0.520,0.863,24.537,-40.954,0.796,0.228
115,0.882,0.074,0.044,0.883,0.073,0.516,0.882,0.074,0.520,0.642,38.220,9.614,0.950,0.554
