# {'f_': [4, 7], 'mu_': [13, 13], 'n': 1132, 'N': 4, 'M': 4, 'mu': [12, 12], 'x': [8, 11], 'f': [0, 3]}
314,0.352,0.334,0.775,0.807,0.360,0.337,0.795,0.611,0.352,0.334,0.775,0.807,0.099,0.217
128,0.353,0.040,0.730,0.856,0.361,0.040,0.749,0.667,0.353,0.040,0.730,0.856,0.098,0.139
990,0.203,0.835,0.094,0.818,0.207,0.841,0.096,0.623,0.203,0.835,0.094,0.818,0.098,0.131
1122,0.117,0.410,0.677,0.894,0.119,0.413,0.695,0.712,0.117,0.410,0.677,0.894,0.098,0.165
686,0.850,0.416,0.796,0.584,0.868,0.419,0.817,0.349,0.850,0.416,0.796,0.584,0.097,0.188
3,0.852,0.877,0.549,0.490,0.871,0.883,0.564,0.239,0.852,0.877,0.549,0.490,0.097,0.150
458,0.848,0.278,0.885,0.593,0.866,0.280,0.908,0.360,0.848,0.278,0.885,0.593,0.097,0.154
102,0.063,0.823,0.803,0.665,0.065,0.830,0.824,0.444,0.063,0.823,0.803,0.665,0.096,0.126
937,0.024,0.216,0.601,0.965,0.025,0.218,0.617,0.795,0.024,0.216,0.601,0.965,0.096,0.125
967,0.810,0.425,0.029,0.848,0.827,0.428,0.029,0.658,0.810,0.425,0.029,0.848,0.096,0.121
240,0.392,0.341,0.814,0.781,0.401,0.343,0.835,0.579,0.392,0.341,0.814,0.781,0.096,0.196
202,0.331,0.380,0.788,0.797,0.338,0.383,0.808,0.598,0.331,0.380,0.788,0.797,0.095,0.202
71,0.072,0.037,0.570,0.981,0.074,0.037,0.584,0.814,0.072,0.037,0.570,0.981,0.095,0.122
813,0.897,0.396,0.858,0.503,0.917,0.399,0.881,0.254,0.897,0.396,0.858,0.503,0.095,0.143
328,0.366,0.421,0.842,0.768,0.374,0.424,0.864,0.565,0.366,0.421,0.842,0.768,0.094,0.192
1014,0.369,0.915,0.050,0.697,0.377,0.922,0.052,0.481,0.369,0.915,0.050,0.697,0.094,0.108
596,0.351,0.779,0.792,0.753,0.359,0.785,0.813,0.547,0.351,0.779,0.792,0.753,0.093,0.205
1042,0.172,0.812,0.740,0.736,0.175,0.818,0.759,0.527,0.172,0.812,0.740,0.736,0.093,0.145
532,0.879,0.172,0.756,0.591,0.898,0.173,0.775,0.357,0.879,0.172,0.756,0.591,0.092,0.127
387,0.313,0.903,0.566,0.680,0.320,0.910,0.581,0.461,0.313,0.903,0.566,0.680,0.092,0.155
342,0.185,0.002,0.545,0.992,0.189,0.001,0.559,0.827,0.185,0.002,0.545,0.992,0.092,0.111
847,0.037,0.934,0.590,0.705,0.038,0.941,0.605,0.490,0.037,0.934,0.590,0.705,0.092,0.101
521,0.894,0.308,0.568,0.683,0.913,0.310,0.583,0.465,0.894,0.308,0.568,0.683,0.091,0.151
664,0.902,0.826,0.605,0.503,0.922,0.832,0.620,0.254,0.902,0.826,0.605,0.503,0.091,0.136
544,0.094,0.878,0.581,0.706,0.096,0.885,0.596,0.492,0.094,0.878,0.581,0.706,0.091,0.115
637,0.189,0.898,0.566,0.699,0.193,0.905,0.581,0.483,0.189,0.898,0.566,0.699,0.090,0.127
756,0.919,0.860,0.315,0.493,0.939,0.866,0.323,0.242,0.919,0.860,0.315,0.493,0.090,0.129
41,0.318,0.905,0.070,0.704,0.325,0.912,0.071,0.489,0.318,0.905,0.070,0.704,0.090,0.107
1,0.895,0.937,0.606,0.416,0.915,0.944,0.622,0.152,0.895,0.937,0.606,0.416,0.090,0.113
211,0.031,0.834,0.291,0.828,0.032,0.840,0.298,0.634,0.031,0.834,0.291,0.828,0.090,0.111
1126,0.813,0.262,0.068,0.862,0.830,0.264,0.069,0.675,0.813,0.262,0.068,0.862,0.090,0.118
906,0.648,0.008,0.005,1.082,0.662,0.008,0.005,0.932,0.648,0.008,0.005,1.082,0.089,0.096
253,0.845,0.892,0.306,0.520,0.864,0.899,0.314,0.274,0.845,0.892,0.306,0.520,0.088,0.141
419,0.044,0.059,0.616,0.957,0.045,0.060,0.632,0.786,0.044,0.059,0.616,0.957,0.088,0.119
809,0.423,0.816,0.658,0.758,0.432,0.822,0.675,0.553,0.423,0.816,0.658,0.758,0.088,0.226
189,0.238,0.010,0.655,0.929,0.243,0.010,0.672,0.754,0.238,0.010,0.655,0.929,0.088,0.118
766,0.418,0.338,0.668,0.879,0.427,0.341,0.685,0.694,0.418,0.338,0.668,0.879,0.088,0.249
430,0.826,0.165,0.723,0.715,0.844,0.166,0.742,0.503,0.826,0.165,0.723,0.715,0.088,0.130
207,0.425,0.418,0.834,0.768,0.434,0.421,0.855,0.564,0.425,0.418,0.834,0.768,0.088,0.202
115,0.348,0.115,0.822,0.805,0.355,0.116,0.843,0.608,0.348,0.115,0.822,0.805,0.088,0.120
1106,0.195,0.909,0.709,0.608,0.199,0.916,0.728,0.377,0.195,0.909,0.709,0.608,0.087,0.121
775,0.834,0.863,0.242,0.578,0.852,0.869,0.248,0.342,0.834,0.863,0.242,0.578,0.086,0.139
32,0.084,0.097,0.596,0.972,0.085,0.098,0.612,0.803,0.084,0.097,0.596,0.972,0.086,0.120
515,0.785,0.009,0.543,0.915,0.802,0.009,0.557,0.737,0.785,0.009,0.543,0.915,0.086,0.109
793,0.084,0.016,0.247,1.017,0.086,0.016,0.254,0.856,0.084,0.016,0.247,1.017,0.086,0.102
94,0.028,0.406,0.641,0.914,0.028,0.409,0.658,0.736,0.028,0.406,0.641,0.914,0.086,0.121
70,0.018,0.443,0.649,0.912,0.019,0.446,0.666,0.733,0.018,0.443,0.649,0.912,0.085,0.120
727,0.419,0.403,0.636,0.893,0.428,0.406,0.652,0.711,0.419,0.403,0.636,0.893,0.085,0.279
861,0.079,0.344,0.655,0.914,0.080,0.346,0.672,0.736,0.079,0.344,0.655,0.914,0.085,0.129
381,0.848,0.805,0.436,0.675,0.867,0.811,0.447,0.455,0.848,0.805,0.436,0.675,0.084,0.201
755,0.893,0.286,0.580,0.682,0.913,0.288,0.595,0.464,0.893,0.286,0.580,0.682,0.084,0.135
547,0.381,0.020,0.559,0.959,0.390,0.019,0.574,0.788,0.381,0.020,0.559,0.959,0.084,0.109
251,0.366,0.846,0.832,0.579,0.374,0.853,0.853,0.343,0.366,0.846,0.832,0.579,0.084,0.165
932,0.792,0.167,0.646,0.851,0.810,0.168,0.663,0.662,0.792,0.167,0.646,0.851,0.084,0.131
876,0.190,0.810,0.156,0.881,0.194,0.816,0.160,0.696,0.190,0.810,0.156,0.881,0.083,0.127
423,0.147,0.807,0.661,0.805,0.150,0.813,0.679,0.608,0.147,0.807,0.661,0.805,0.083,0.126
257,0.403,0.094,0.010,0.982,0.412,0.095,0.010,0.815,0.403,0.094,0.010,0.982,0.083,0.104
717,0.039,0.798,0.862,0.710,0.040,0.805,0.885,0.496,0.039,0.798,0.862,0.710,0.083,0.099
1084,0.353,0.872,0.573,0.695,0.361,0.878,0.588,0.479,0.353,0.872,0.573,0.695,0.083,0.161
217,0.915,0.421,0.765,0.542,0.935,0.424,0.785,0.299,0.915,0.421,0.765,0.542,0.083,0.130
510,0.320,0.413,0.793,0.794,0.326,0.416,0.814,0.595,0.320,0.413,0.793,0.794,0.083,0.170
443,0.363,0.358,0.845,0.772,0.371,0.360,0.867,0.569,0.363,0.358,0.845,0.772,0.083,0.163
119,0.344,0.375,0.847,0.772,0.351,0.378,0.870,0.569,0.344,0.375,0.847,0.772,0.083,0.159
470,0.894,0.393,0.753,0.550,0.914,0.395,0.772,0.309,0.894,0.393,0.753,0.550,0.082,0.136
250,0.914,0.113,0.591,0.688,0.934,0.114,0.606,0.470,0.914,0.113,0.591,0.688,0.082,0.100
300,0.360,0.383,0.096,0.961,0.367,0.386,0.098,0.790,0.360,0.383,0.096,0.961,0.082,0.118
516,0.244,0.082,0.000,1.005,0.250,0.082,0.000,0.842,0.244,0.082,0.000,1.005,0.081,0.097
133,0.032,0.413,0.640,0.915,0.033,0.416,0.656,0.737,0.032,0.413,0.640,0.915,0.081,0.115
526,0.857,0.786,0.581,0.659,0.876,0.792,0.596,0.437,0.857,0.786,0.581,0.659,0.081,0.185
230,0.138,0.134,0.678,0.924,0.141,0.135,0.695,0.748,0.138,0.134,0.678,0.924,0.081,0.132
370,0.310,0.024,0.099,0.994,0.316,0.024,0.101,0.829,0.310,0.024,0.099,0.994,0.080,0.100
85,0.889,0.440,0.617,0.651,0.908,0.443,0.633,0.428,0.889,0.440,0.617,0.651,0.080,0.167
453,0.399,0.332,0.616,0.913,0.408,0.334,0.632,0.735,0.399,0.332,0.616,0.913,0.080,0.200
0,0.904,0.772,0.579,0.643,0.923,0.777,0.594,0.418,0.904,0.772,0.579,0.643,0.080,0.158
1116,0.287,0.424,0.663,0.893,0.293,0.428,0.680,0.711,0.287,0.424,0.663,0.893,0.080,0.191
630,0.294,0.908,0.065,0.708,0.301,0.915,0.067,0.494,0.294,0.908,0.065,0.708,0.080,0.094
852,0.030,0.460,0.790,0.818,0.030,0.463,0.810,0.623,0.030,0.460,0.790,0.818,0.079,0.102
747,0.198,0.916,0.580,0.693,0.202,0.923,0.595,0.477,0.198,0.916,0.580,0.693,0.079,0.110
1077,0.008,0.820,0.493,0.846,0.009,0.827,0.506,0.656,0.008,0.820,0.493,0.846,0.079,0.097
765,0.917,0.400,0.041,0.696,0.937,0.403,0.043,0.480,0.917,0.400,0.041,0.696,0.079,0.088
1018,0.916,0.843,0.212,0.519,0.936,0.849,0.217,0.273,0.916,0.843,0.212,0.519,0.079,0.110
424,0.318,0.315,0.679,0.886,0.325,0.318,0.696,0.703,0.318,0.315,0.679,0.886,0.078,0.203
292,0.367,0.327,0.591,0.931,0.375,0.330,0.606,0.755,0.367,0.327,0.591,0.931,0.078,0.184
570,0.374,0.393,0.726,0.831,0.382,0.396,0.745,0.638,0.374,0.393,0.726,0.831,0.078,0.215
873,0.858,0.354,0.559,0.724,0.877,0.357,0.574,0.512,0.858,0.354,0.559,0.724,0.078,0.150
564,0.417,0.417,0.645,0.887,0.426,0.420,0.662,0.704,0.417,0.417,0.645,0.887,0.077,0.273
715,0.850,0.372,0.120,0.760,0.869,0.375,0.123,0.555,0.850,0.372,0.120,0.760,0.077,0.104
977,0.402,0.267,0.832,0.788,0.411,0.269,0.854,0.588,0.402,0.267,0.832,0.788,0.077,0.132
19,0.040,0.839,0.283,0.817,0.041,0.845,0.290,0.621,0.040,0.839,0.283,0.817,0.077,0.096
914,0.863,0.142,0.139,0.765,0.882,0.143,0.143,0.561,0.863,0.142,0.139,0.765,0.077,0.104
1066,0.418,0.049,0.715,0.863,0.427,0.049,0.733,0.676,0.418,0.049,0.715,0.863,0.077,0.112
894,0.411,0.435,0.028,0.956,0.419,0.438,0.028,0.784,0.411,0.435,0.028,0.956,0.077,0.101
853,0.117,0.389,0.826,0.799,0.119,0.392,0.847,0.601,0.117,0.389,0.826,0.799,0.077,0.105
904,0.159,0.376,0.754,0.840,0.163,0.379,0.774,0.649,0.159,0.376,0.754,0.840,0.077,0.125
307,0.345,0.272,0.665,0.899,0.353,0.274,0.682,0.718,0.345,0.272,0.665,0.899,0.076,0.171
134,0.889,0.032,0.513,0.718,0.908,0.032,0.527,0.506,0.889,0.032,0.513,0.718,0.076,0.087
114,0.176,0.897,0.888,0.539,0.180,0.904,0.911,0.297,0.176,0.897,0.888,0.539,0.076,0.104
40,0.833,0.277,0.692,0.710,0.851,0.279,0.710,0.497,0.833,0.277,0.692,0.710,0.076,0.132
152,0.344,0.145,0.781,0.827,0.352,0.146,0.801,0.633,0.344,0.145,0.781,0.827,0.075,0.115
705,0.276,0.859,0.776,0.597,0.282,0.865,0.796,0.365,0.276,0.859,0.776,0.597,0.075,0.129
143,0.374,0.915,0.887,0.512,0.382,0.922,0.910,0.264,0.374,0.915,0.887,0.512,0.075,0.114
999,0.215,0.827,0.865,0.644,0.219,0.833,0.887,0.419,0.215,0.827,0.865,0.644,0.075,0.112
185,0.096,0.320,0.785,0.827,0.098,0.322,0.806,0.634,0.096,0.320,0.785,0.827,0.075,0.106
522,0.323,0.319,0.680,0.884,0.330,0.322,0.698,0.700,0.323,0.319,0.680,0.884,0.074,0.196
1041,0.327,0.858,0.607,0.705,0.334,0.864,0.623,0.491,0.327,0.858,0.607,0.705,0.074,0.139
8,0.456,0.843,0.744,0.637,0.466,0.850,0.763,0.411,0.456,0.843,0.744,0.637,0.074,0.168
513,0.059,0.363,0.879,0.797,0.060,0.366,0.902,0.598,0.059,0.363,0.879,0.797,0.073,0.087
973,0.472,0.850,0.719,0.645,0.482,0.857,0.738,0.421,0.472,0.850,0.719,0.645,0.073,0.168
198,0.862,0.863,0.237,0.518,0.881,0.870,0.243,0.272,0.862,0.863,0.237,0.518,0.073,0.115
450,0.100,0.390,0.692,0.883,0.102,0.393,0.710,0.699,0.100,0.390,0.692,0.883,0.073,0.120
606,0.824,0.450,0.633,0.758,0.842,0.453,0.650,0.553,0.824,0.450,0.633,0.758,0.073,0.187
63,0.874,0.256,0.778,0.575,0.893,0.258,0.798,0.338,0.874,0.256,0.778,0.575,0.073,0.115
795,0.458,0.912,0.857,0.509,0.468,0.919,0.879,0.261,0.458,0.912,0.857,0.509,0.073,0.111
837,0.796,0.043,0.596,0.869,0.813,0.043,0.611,0.682,0.796,0.043,0.596,0.869,0.073,0.094
740,0.922,0.773,0.693,0.577,0.942,0.779,0.711,0.341,0.922,0.773,0.693,0.577,0.072,0.121
325,0.911,0.382,0.851,0.503,0.931,0.384,0.873,0.255,0.911,0.382,0.851,0.503,0.072,0.107
774,0.015,0.448,0.018,0.982,0.015,0.451,0.018,0.815,0.015,0.448,0.018,0.982,0.072,0.090
737,0.837,0.913,0.907,0.351,0.855,0.920,0.931,0.076,0.837,0.913,0.907,0.351,0.072,0.085
621,0.845,0.335,0.735,0.642,0.863,0.338,0.754,0.417,0.845,0.335,0.735,0.642,0.072,0.138
286,0.334,0.784,0.629,0.860,0.342,0.790,0.645,0.672,0.334,0.784,0.629,0.860,0.072,0.161
933,0.035,0.794,0.592,0.875,0.036,0.800,0.608,0.689,0.035,0.794,0.592,0.875,0.072,0.094
132,0.178,0.411,0.008,0.983,0.182,0.414,0.008,0.816,0.178,0.411,0.008,0.983,0.072,0.089
617,0.144,0.031,0.567,0.985,0.147,0.031,0.582,0.818,0.144,0.031,0.567,0.985,0.071,0.090
1070,0.311,0.399,0.720,0.846,0.318,0.402,0.738,0.656,0.311,0.399,0.720,0.846,0.071,0.169
693,0.114,0.770,0.717,0.849,0.116,0.776,0.736,0.659,0.114,0.770,0.717,0.849,0.071,0.107
500,0.332,0.302,0.561,0.955,0.339,0.304,0.576,0.784,0.332,0.302,0.561,0.955,0.071,0.147
438,0.825,0.768,0.706,0.687,0.843,0.774,0.725,0.469,0.825,0.768,0.706,0.687,0.071,0.189
572,0.083,0.367,0.703,0.876,0.085,0.369,0.722,0.691,0.083,0.367,0.703,0.876,0.070,0.111
684,0.256,0.849,0.074,0.781,0.262,0.855,0.076,0.580,0.256,0.849,0.074,0.781,0.070,0.090
671,0.041,0.898,0.338,0.733,0.042,0.905,0.347,0.523,0.041,0.898,0.338,0.733,0.070,0.081
340,0.817,0.886,0.293,0.588,0.835,0.893,0.301,0.354,0.817,0.886,0.293,0.588,0.070,0.119
871,0.410,0.191,0.686,0.888,0.419,0.192,0.703,0.705,0.410,0.191,0.686,0.888,0.070,0.136
1029,0.019,0.840,0.324,0.815,0.020,0.846,0.332,0.619,0.019,0.840,0.324,0.815,0.069,0.084
1078,0.373,0.047,0.880,0.795,0.381,0.047,0.902,0.596,0.373,0.047,0.880,0.795,0.069,0.081
868,0.262,0.771,0.006,0.958,0.268,0.776,0.006,0.787,0.262,0.771,0.006,0.958,0.069,0.089
807,0.773,0.300,0.811,0.767,0.790,0.302,0.832,0.563,0.773,0.300,0.811,0.767,0.069,0.131
13,0.111,0.937,0.825,0.565,0.114,0.944,0.846,0.327,0.111,0.937,0.825,0.565,0.069,0.083
208,0.312,0.001,0.326,1.004,0.319,0.001,0.334,0.841,0.312,0.001,0.326,1.004,0.069,0.082
706,0.445,0.924,0.673,0.619,0.454,0.931,0.690,0.390,0.445,0.924,0.673,0.619,0.069,0.127
346,0.404,0.369,0.863,0.766,0.412,0.372,0.885,0.562,0.404,0.369,0.863,0.766,0.068,0.133
698,0.467,0.853,0.680,0.667,0.477,0.860,0.698,0.446,0.467,0.853,0.680,0.667,0.068,0.165
518,0.804,0.316,0.599,0.833,0.821,0.318,0.614,0.641,0.804,0.316,0.599,0.833,0.068,0.136
888,0.056,0.950,0.876,0.591,0.057,0.958,0.899,0.357,0.056,0.950,0.876,0.591,0.068,0.076
998,0.047,0.242,0.800,0.830,0.048,0.244,0.821,0.637,0.047,0.242,0.800,0.830,0.068,0.088
1016,0.233,0.819,0.094,0.852,0.238,0.826,0.096,0.663,0.233,0.819,0.094,0.852,0.068,0.093
565,0.096,0.352,0.645,0.920,0.098,0.355,0.662,0.742,0.096,0.352,0.645,0.920,0.068,0.105
696,0.921,0.773,0.597,0.638,0.941,0.779,0.613,0.412,0.921,0.773,0.597,0.638,0.067,0.128
61,0.367,0.874,0.090,0.718,0.375,0.881,0.092,0.506,0.367,0.874,0.090,0.718,0.067,0.085
69,0.830,0.179,0.735,0.697,0.848,0.180,0.754,0.481,0.830,0.179,0.735,0.697,0.067,0.100
437,0.204,0.833,0.843,0.631,0.208,0.839,0.865,0.404,0.204,0.833,0.843,0.631,0.067,0.102
1040,0.778,0.187,0.030,0.951,0.795,0.189,0.030,0.778,0.778,0.187,0.030,0.951,0.067,0.087
790,0.376,0.095,0.860,0.794,0.384,0.095,0.882,0.595,0.376,0.095,0.860,0.794,0.066,0.084
35,0.062,0.808,0.299,0.892,0.063,0.814,0.307,0.709,0.062,0.808,0.299,0.892,0.066,0.088
983,0.326,0.350,0.635,0.908,0.333,0.353,0.651,0.728,0.326,0.350,0.635,0.908,0.066,0.167
403,0.450,0.789,0.643,0.836,0.460,0.795,0.660,0.644,0.450,0.789,0.643,0.836,0.066,0.197
658,0.329,0.923,0.749,0.568,0.336,0.930,0.768,0.330,0.329,0.923,0.749,0.568,0.066,0.110
360,0.129,0.785,0.631,0.876,0.131,0.791,0.648,0.691,0.129,0.785,0.631,0.876,0.066,0.100
1059,0.173,0.846,0.658,0.716,0.176,0.853,0.676,0.504,0.173,0.846,0.658,0.716,0.066,0.097
702,0.442,0.887,0.888,0.519,0.451,0.894,0.911,0.273,0.442,0.887,0.888,0.519,0.066,0.103
900,0.779,0.342,0.801,0.750,0.796,0.344,0.822,0.544,0.779,0.342,0.801,0.750,0.065,0.137
910,0.030,0.310,0.569,0.967,0.030,0.312,0.584,0.797,0.030,0.310,0.569,0.967,0.065,0.085
854,0.455,0.376,0.698,0.857,0.464,0.379,0.716,0.669,0.455,0.376,0.698,0.857,0.065,0.194
1121,0.887,0.970,0.837,0.377,0.906,0.977,0.859,0.106,0.887,0.970,0.837,0.377,0.065,0.075
762,0.904,0.882,0.482,0.445,0.924,0.889,0.494,0.186,0.904,0.882,0.482,0.445,0.065,0.089
239,0.422,0.003,0.152,0.983,0.431,0.002,0.156,0.816,0.422,0.003,0.152,0.983,0.065,0.080
378,0.170,0.781,0.633,0.886,0.173,0.787,0.650,0.702,0.170,0.781,0.633,0.886,0.065,0.106
188,0.754,0.827,0.724,0.698,0.770,0.834,0.743,0.482,0.754,0.827,0.724,0.698,0.065,0.185
1076,0.343,0.232,0.689,0.889,0.351,0.233,0.707,0.706,0.343,0.232,0.689,0.889,0.065,0.137
1098,0.877,0.919,0.546,0.437,0.896,0.926,0.560,0.177,0.877,0.919,0.546,0.437,0.065,0.086
1128,0.421,0.800,0.802,0.697,0.430,0.806,0.822,0.481,0.421,0.800,0.802,0.697,0.065,0.165
376,0.881,0.778,0.535,0.661,0.900,0.784,0.549,0.439,0.881,0.778,0.535,0.661,0.064,0.140
313,0.265,0.797,0.676,0.809,0.270,0.804,0.694,0.613,0.265,0.797,0.676,0.809,0.064,0.120
138,0.802,0.901,0.323,0.617,0.820,0.908,0.331,0.387,0.802,0.901,0.323,0.617,0.064,0.111
80,0.038,0.220,0.564,0.983,0.039,0.222,0.579,0.817,0.038,0.220,0.564,0.983,0.064,0.082
273,0.809,0.410,0.731,0.721,0.826,0.413,0.750,0.510,0.809,0.410,0.731,0.721,0.064,0.155
829,0.895,0.100,0.612,0.676,0.914,0.100,0.628,0.456,0.895,0.100,0.612,0.676,0.064,0.078
467,0.882,0.376,0.524,0.699,0.901,0.379,0.537,0.483,0.882,0.376,0.524,0.699,0.064,0.122
889,0.820,0.826,0.501,0.675,0.838,0.833,0.514,0.455,0.820,0.826,0.501,0.675,0.064,0.166
641,0.110,0.465,0.676,0.904,0.112,0.468,0.693,0.724,0.110,0.465,0.676,0.904,0.063,0.104
163,0.459,0.856,0.679,0.660,0.469,0.863,0.696,0.438,0.459,0.856,0.679,0.660,0.063,0.149
1096,0.864,0.328,0.565,0.716,0.882,0.331,0.580,0.503,0.864,0.328,0.565,0.716,0.063,0.115
739,0.042,0.428,0.029,0.980,0.043,0.431,0.030,0.813,0.042,0.428,0.029,0.980,0.063,0.080
89,0.391,0.106,0.640,0.919,0.400,0.107,0.657,0.741,0.391,0.106,0.640,0.919,0.063,0.099
833,0.886,0.273,0.584,0.688,0.905,0.275,0.599,0.471,0.886,0.273,0.584,0.688,0.062,0.099
155,0.382,0.257,0.703,0.870,0.390,0.259,0.721,0.683,0.382,0.257,0.703,0.870,0.062,0.134
821,0.783,0.823,0.159,0.777,0.800,0.829,0.164,0.575,0.783,0.823,0.159,0.777,0.062,0.093
276,0.180,0.285,0.771,0.845,0.184,0.287,0.791,0.654,0.180,0.285,0.771,0.845,0.061,0.101
616,0.211,0.342,0.666,0.907,0.216,0.344,0.683,0.728,0.211,0.342,0.666,0.907,0.061,0.120
368,0.060,0.438,0.572,0.957,0.061,0.442,0.587,0.785,0.060,0.438,0.572,0.957,0.061,0.085
883,0.430,0.155,0.655,0.912,0.440,0.156,0.672,0.733,0.430,0.155,0.655,0.912,0.061,0.106
811,0.318,0.280,0.690,0.885,0.325,0.282,0.708,0.701,0.318,0.280,0.690,0.885,0.061,0.143
1063,0.773,0.832,0.736,0.641,0.790,0.838,0.755,0.415,0.773,0.832,0.736,0.641,0.061,0.144
1044,0.380,0.436,0.034,0.957,0.388,0.439,0.035,0.786,0.380,0.436,0.034,0.957,0.061,0.081
618,0.861,0.477,0.046,0.748,0.880,0.481,0.047,0.541,0.861,0.477,0.046,0.748,0.061,0.073
605,0.145,0.026,0.160,1.014,0.148,0.026,0.165,0.853,0.145,0.026,0.160,1.014,0.061,0.074
407,0.135,0.436,0.743,0.849,0.138,0.440,0.762,0.659,0.135,0.436,0.743,0.849,0.061,0.097
380,0.037,0.014,0.468,1.009,0.037,0.014,0.480,0.847,0.037,0.014,0.468,1.009,0.061,0.073
45,0.007,0.029,0.252,1.013,0.007,0.029,0.258,0.852,0.007,0.029,0.252,1.013,0.061,0.072
11,0.797,0.077,0.586,0.871,0.815,0.078,0.602,0.685,0.797,0.077,0.586,0.871,0.061,0.082
377,0.280,0.441,0.737,0.842,0.286,0.445,0.757,0.651,0.280,0.441,0.737,0.842,0.061,0.129
421,0.812,0.442,0.841,0.657,0.829,0.445,0.863,0.434,0.812,0.442,0.841,0.657,0.061,0.141
505,0.150,0.327,0.691,0.894,0.154,0.329,0.709,0.712,0.150,0.327,0.691,0.894,0.060,0.108
846,0.819,0.970,0.835,0.504,0.836,0.977,0.857,0.255,0.819,0.970,0.835,0.504,0.060,0.083
7,0.214,0.365,0.014,0.984,0.218,0.368,0.014,0.817,0.214,0.365,0.014,0.984,0.060,0.074
928,0.876,0.293,0.898,0.548,0.895,0.295,0.921,0.307,0.876,0.293,0.898,0.548,0.060,0.095
411,0.429,0.018,0.555,0.961,0.438,0.018,0.569,0.790,0.429,0.018,0.555,0.961,0.060,0.077
642,0.002,0.493,0.008,0.997,0.002,0.497,0.008,0.833,0.002,0.493,0.008,0.997,0.060,0.072
477,0.441,0.432,0.715,0.841,0.450,0.435,0.734,0.650,0.441,0.432,0.715,0.841,0.060,0.199
599,0.795,0.848,0.401,0.702,0.812,0.854,0.411,0.487,0.795,0.848,0.401,0.702,0.059,0.134
227,0.781,0.018,0.440,0.949,0.798,0.018,0.451,0.776,0.781,0.018,0.440,0.949,0.059,0.076
321,0.019,0.480,0.706,0.882,0.019,0.484,0.725,0.698,0.019,0.480,0.706,0.882,0.059,0.083
921,0.883,0.162,0.893,0.552,0.903,0.163,0.916,0.311,0.883,0.162,0.893,0.552,0.059,0.078
1090,0.321,0.317,0.638,0.913,0.327,0.319,0.654,0.735,0.321,0.317,0.638,0.913,0.059,0.141
113,0.253,0.814,0.637,0.799,0.258,0.820,0.653,0.600,0.253,0.814,0.637,0.799,0.059,0.104
963,0.780,0.326,0.635,0.866,0.797,0.328,0.651,0.679,0.780,0.326,0.635,0.866,0.058,0.125
826,0.340,0.347,0.076,0.968,0.348,0.350,0.078,0.799,0.340,0.347,0.076,0.968,0.058,0.081
454,0.368,0.028,0.170,0.987,0.375,0.028,0.175,0.821,0.368,0.028,0.170,0.987,0.058,0.074
28,0.876,0.238,0.612,0.690,0.895,0.240,0.628,0.473,0.876,0.238,0.612,0.690,0.058,0.089
125,0.357,0.477,0.609,0.926,0.364,0.480,0.625,0.750,0.357,0.477,0.609,0.926,0.058,0.151
1055,0.389,0.889,0.166,0.704,0.398,0.896,0.171,0.489,0.389,0.889,0.166,0.704,0.058,0.080
214,0.091,0.305,0.598,0.957,0.093,0.307,0.614,0.785,0.091,0.305,0.598,0.957,0.058,0.084
551,0.354,0.860,0.902,0.565,0.361,0.867,0.926,0.326,0.354,0.860,0.902,0.565,0.058,0.097
118,0.127,0.425,0.659,0.908,0.129,0.428,0.676,0.728,0.127,0.425,0.659,0.908,0.058,0.097
427,0.795,0.529,0.724,0.800,0.812,0.533,0.742,0.601,0.795,0.529,0.724,0.800,0.058,0.208
568,0.054,0.138,0.715,0.893,0.055,0.139,0.733,0.711,0.054,0.138,0.715,0.893,0.058,0.085
587,0.043,0.208,0.657,0.933,0.044,0.210,0.674,0.757,0.043,0.208,0.657,0.933,0.058,0.081
934,0.254,0.423,0.725,0.853,0.259,0.427,0.744,0.664,0.254,0.423,0.725,0.853,0.058,0.119
595,0.351,0.766,0.694,0.851,0.358,0.772,0.712,0.662,0.351,0.766,0.694,0.851,0.058,0.139
815,0.433,0.348,0.559,0.941,0.442,0.350,0.573,0.767,0.433,0.348,0.559,0.941,0.057,0.138
279,0.331,0.392,0.104,0.965,0.338,0.395,0.107,0.796,0.331,0.392,0.104,0.965,0.057,0.083
343,0.760,0.074,0.692,0.885,0.777,0.074,0.710,0.702,0.760,0.074,0.692,0.885,0.057,0.082
336,0.786,0.865,0.404,0.690,0.803,0.871,0.415,0.473,0.786,0.865,0.404,0.690,0.057,0.126
367,0.820,0.884,0.496,0.572,0.837,0.890,0.509,0.335,0.820,0.884,0.496,0.572,0.057,0.103
659,0.831,0.273,0.741,0.679,0.850,0.275,0.761,0.460,0.831,0.273,0.741,0.679,0.057,0.099
857,0.153,0.373,0.809,0.808,0.156,0.376,0.830,0.611,0.153,0.373,0.809,0.808,0.057,0.085
631,0.149,0.314,0.783,0.832,0.152,0.316,0.803,0.639,0.149,0.314,0.783,0.832,0.057,0.088
298,0.147,0.423,0.787,0.818,0.150,0.426,0.808,0.623,0.147,0.423,0.787,0.818,0.057,0.086
322,0.919,0.125,0.575,0.699,0.939,0.126,0.590,0.483,0.919,0.125,0.575,0.699,0.057,0.070
591,0.419,0.866,0.097,0.729,0.428,0.872,0.099,0.519,0.419,0.866,0.097,0.729,0.057,0.073
